COMPANY_ID,PO_ID,PO_LN_NO,ITEM_ID,RECPT_LN_DESC,DUE_DT,RECPT_DT,RECPT_ID,RECV_UM_CD,RECV_QTY,ACCPT_QTY,REJ_QTY,RECV_AMT,ACCPT_AMT,REJ_AMT,PROJ_ID,VEND_ID,VEND_LONG_NAME,PO_LINE#,ON_TIME_TEST,WEEK_RECPT_DT,YEAR_RECPT_DT,DAYS_LATE
02,F207411,1,55HD45,ROTARY BRUSH,10/22/2021,10/18/2021,PORWV00813,EA,1,1,0,580.21,580.21,0,A2OHD.GENR.07.00,M23004,GRAINGER,F207411_1,On Time,43,2021,0
02,F207556,1,583435,"STEEL CONDUIT, 1 INCH-IMC, 10 FT LONG",10/29/2021,10/28/2021,POR-300088,EA,6,6,0,303.9,303.9,0,20275.0003,M23004,GRAINGER,F207556_1,On Time,44,2021,0
02,F207559,1,411F12,"BLACK AIR HOSE ID 3/8"", OD 11/16"", LENGTH 100 FT ",11/2/2021,11/1/2021,PORWV00865,EA,20,20,0,1786,1786,0,A2OHD.GENR.01,M23004,GRAINGER,F207559_1,On Time,45,2021,0
02,F207559,3,1ABR1,"Continental  50FT Yellow Air Hose, 1/4 x 1/4 Fitting ",11/2/2021,11/1/2021,PORWV00865,EA,10,10,0,379.2,379.2,0,A2OHD.GENR.01,M23004,GRAINGER,F207559_3,On Time,45,2021,0
02,F207559,4,50JG46,"Continental  70FT Red Air Hose, 1/4 x 1/4 Fitting ",11/2/2021,11/1/2021,PORWV00865,EA,10,10,0,471.9,471.9,0,A2OHD.GENR.01,M23004,GRAINGER,F207559_4,On Time,45,2021,0
02,F207559,2,3JT65,"SPEEDAIRE 50FT Air Hose, 1/4 x 1/4 Fitting ",11/2/2021,11/2/2021,PORWV00874,EA,20,20,0,834,834,0,A2OHD.GENR.01,M23004,GRAINGER,F207559_2,On Time,45,2021,0
02,F207556,2,583427,"STEEL CONDUIT, 3/4 INCH-IMC, 10 FT LONG",1/31/2022,11/1/2021,POR-300089,EA,6,6,0,185.58,185.58,0,20275.0003,M23004,GRAINGER,F207556_2,On Time,45,2021,0
02,F207698,1,3314NH3,"FAN, TUBEAXIAL, EBM PAPST",11/15/2021,11/16/2021,POR-014169,EA,1,1,0,54.63,54.63,0,20722.0001.03,M23004,GRAINGER,F207698_1,On Time,47,2021,1
02,F207663,1,2AJD4,"WESTWARD Center Punch, 5/8 In Hex, 7 In L",11/10/2021,11/15/2021,PORWV00933,EA,12,12,0,131.52,131.52,0,A2OHD.GENR.01,M23004,GRAINGER,F207663_1,Late,47,2021,5
02,F207663,2,45TY56,"IRWIN STRAIT-LINE Chalk Line Reel, 100ft., 8 oz Silver Case",11/10/2021,11/15/2021,PORWV00933,EA,12,12,0,80.76,80.76,0,A2OHD.GENR.01,M23004,GRAINGER,F207663_2,Late,47,2021,5
02,F207722,1,IPPT01238,"3/8 INCH TUBE, ARMAFLEX TUBE INSULATION, 6 FT TUBE",11/29/2021,11/22/2021,POR-200022,EA,1,1,0,3.13,3.13,0,20743.0001.03,M23004,GRAINGER,F207722_1,On Time,48,2021,0
02,F207722,2,IPAPT11838,"1 INCH TUBE, ARMAFLEX TUBE INSULATION, 6 FT TUBE",11/29/2021,11/22/2021,POR-200022,EA,1,1,0,25.15,25.15,0,20743.0001.03,M23004,GRAINGER,F207722_2,On Time,48,2021,0
02,F207722,3,SAS12043,"ARMAFLEX SELF ADHERING SHEET INSULATION, 1/2 IN THICK",11/29/2021,11/22/2021,POR-200022,SHT,1,1,0,24.78,24.78,0,20743.0001.03,M23004,GRAINGER,F207722_3,On Time,48,2021,0
02,F207722,4,TAP18230,"ARMAFLEX INSULATION TAPE, 30 FT ROLL",11/29/2021,11/22/2021,POR-200022,ROL,1,1,0,21.18,21.18,0,20743.0001.03,M23004,GRAINGER,F207722_4,On Time,48,2021,0
02,F207777,2,45EU85,Milwaukee SHOCKWAVE 40-Piece Drill & Drive Bit ,11/23/2021,11/23/2021,PORWV00975,EA,2,2,0,38,38,0,A2OHD.GENR.01,M23004,GRAINGER,F207777_2,On Time,48,2021,0
02,F207777,3,52YK79,LUMAPRO LED Hand Lamp,11/23/2021,11/23/2021,PORWV00975,EA,10,10,0,494,494,0,A2OHD.GENR.01,M23004,GRAINGER,F207777_3,On Time,48,2021,0
02,F207777,4,46M783,LUMAPRO Magnet Assembly for Handlamps,11/23/2021,11/23/2021,PORWV00975,EA,5,5,0,133.55,133.55,0,A2OHD.GENR.01,M23004,GRAINGER,F207777_4,On Time,48,2021,0
02,F207704,1,4AG52,HOODED DISPOSABLE COVERALLS ,11/16/2021,11/16/2021,PORWV00944,PK,2,2,0,534.94,534.94,0,A2OHD.GENR.07.00,M23004,GRAINGER,F207704_1,On Time,47,2021,0
02,F207704,2,46W162,PAINT SPRAY SOCK,11/16/2021,11/16/2021,PORWV00944,PK,2,2,0,33.04,33.04,0,A2OHD.GENR.07.00,M23004,GRAINGER,F207704_2,On Time,47,2021,0
02,F207704,3,4HGR9,"Paint Mix and Measure Container: 5 qt Capacity, 6 5/8 in, 6 ",11/16/2021,11/16/2021,PORWV00944,EA,10,10,0,30.9,30.9,0,A2OHD.GENR.07.00,M23004,GRAINGER,F207704_3,On Time,47,2021,0
02,F207681,1,4NE96,"BERNZOMATIC Swirl Hand Torch, MAPP/PRO, Instant On/Off",11/15/2021,11/16/2021,PORWV00945,EA,5,5,0,325.15,325.15,0,A2OHD.GENR.01,M23004,GRAINGER,F207681_1,On Time,47,2021,1
02,F207681,2,29RU70,  EKLIND Hex Key Set,11/15/2021,11/16/2021,PORWV00945,EA,2,2,0,57.38,57.38,0,A2OHD.GENR.01,M23004,GRAINGER,F207681_2,On Time,47,2021,1
02,F207681,3,54DF98,WESTWARD Combination Wrench Set,11/15/2021,11/16/2021,PORWV00945,EA,1,1,0,95.78,95.78,0,A2OHD.GENR.01,M23004,GRAINGER,F207681_3,On Time,47,2021,1
02,F207777,1,55MP05,"PELICAN INDUSTRIAL HANDHELD FLASHLIGHT, 392 LM",11/23/2021,11/23/2021,PORWV00975,EA,12,12,0,774,774,0,A2OHD.GENR.01,M23004,GRAINGER,F207777_1,On Time,48,2021,0
02,F207663,3,2UYF7,"Safety Glasses: Anti-Scratch, No Foam Lining, Wraparound Fra",11/10/2021,11/15/2021,PORWV00933,EA,100,100,0,660,660,0,A2OHD.GENR.01,M23004,GRAINGER,F207663_3,Late,47,2021,5
02,F207663,4,30E660,SPEEDAIRE Male Coupling 1/4 hose 3/8 Coupling size,11/10/2021,11/15/2021,PORWV00933,EA,50,50,0,106.5,106.5,0,A2OHD.GENR.01,M23004,GRAINGER,F207663_4,Late,47,2021,5
02,F207663,5,30E666,SPEEDAIRE Female Coupling 1/4 hose 3/8 Coupling size,11/10/2021,11/15/2021,PORWV00933,EA,50,50,0,136,136,0,A2OHD.GENR.01,M23004,GRAINGER,F207663_5,Late,47,2021,5
02,F207663,6,30E681,"QUICK CNNECT HOSE COUPLING, STEEL, 3/8IN COUPLING",11/10/2021,11/15/2021,PORWV00933,EA,50,50,0,469.5,469.5,0,A2OHD.GENR.01,M23004,GRAINGER,F207663_6,Late,47,2021,5
02,F207663,7,2CYY2,"Triple Flint Lighter, w/ 1 Flint Renewal",11/10/2021,11/15/2021,PORWV00933,EA,10,10,0,44.5,44.5,0,A2OHD.GENR.01,M23004,GRAINGER,F207663_7,Late,47,2021,5
02,F207681,4,29WT69,"Half Mask Respirator, Rugged Comfort 6500 Series, M, ",11/12/2021,11/15/2021,PORWV00937,EA,2,2,0,231.06,231.06,0,A2OHD.GENR.01,M23004,GRAINGER,F207681_4,Late,47,2021,3
02,F207791,1,54XR50,"PELICAN Industrial LED Handheld Flashlight, Plastic 130LM",11/26/2021,11/29/2021,PORWV00989,EA,20,20,0,1142.2,1142.2,0,A2OHD.GENR.01,M23004,GRAINGER,F207791_1,Late,49,2021,3
02,F207791,2,42X668,FINISH 1ST 2in Disc Holder for Die-Grinders,11/26/2021,11/29/2021,PORWV00989,EA,30,30,0,295.8,295.8,0,A2OHD.GENR.01,M23004,GRAINGER,F207791_2,Late,49,2021,3
02,F207734,1,44ZE33,"TWECO Ground Clamp, Clamp, 300A, 8-1/2in.L",11/19/2021,11/18/2021,PORWV00960,EA,10,10,0,44330,44330,0,A2OHD.GENR.01,M23004,GRAINGER,F207734_1,On Time,47,2021,0
02,F207734,2,3Y501,"INGERSOLL RAND Air Powered, Angle Grinder, 7 in",11/19/2021,11/18/2021,PORWV00960,EA,4,4,0,4703,4703,0,A2OHD.GENR.01,M23004,GRAINGER,F207734_2,On Time,47,2021,0
02,F207734,3,1Z907,ENERPAC Hydraulic Pump: 127 Oil Capacity ,11/19/2021,11/18/2021,PORWV00960,EA,2,2,0,1647.64,1647.64,0,A2OHD.GENR.01,M23004,GRAINGER,F207734_3,On Time,47,2021,0
02,F207734,4,6Z068,"ENERPAC Hydraulic Ram: Single Acting, 30 ton Nominal Capacit",11/19/2021,11/18/2021,PORWV00960,EA,2,2,0,1688.58,1688.58,0,A2OHD.GENR.01,M23004,GRAINGER,F207734_4,On Time,47,2021,0
02,F207734,5,1FD55,EXTENSION CORD 50 FT,11/19/2021,11/18/2021,PORWV00960,EA,30,30,0,1161.6,1161.6,0,A2OHD.GENR.01,M23004,GRAINGER,F207734_5,On Time,47,2021,0
02,F207734,7,44X059,"Pre-Moistened Towelette Station: 100 Wipe Count, Individuall",11/22/2021,11/18/2021,PORWV00960,EA,5,5,0,49.7,49.7,0,A2OHD.GENR.01,M23004,GRAINGER,F207734_7,On Time,47,2021,0
02,F207734,8,22PN88,"Respirator Wipes, Alcohol, Size 8 in x 5 in, Includes (100) ",11/22/2021,11/18/2021,PORWV00960,EA,5,5,0,130.35,130.35,0,A2OHD.GENR.01,M23004,GRAINGER,F207734_8,On Time,47,2021,0
02,F207734,9,1FD67,"POWER FIRST 3 way Extension Cord, Outdoor",11/19/2021,11/18/2021,PORWV00960,EA,20,20,0,418.6,418.6,0,A2OHD.GENR.01,M23004,GRAINGER,F207734_9,On Time,47,2021,0
02,F207839,1,3LX98,"Chicago Fitting, Hose Fitting Size 1/4 MNPT End",12/3/2021,12/6/2021,PORWV01018,EA,30,30,0,285,285,0,A2OHD.GENR.01,M23004,GRAINGER,F207839_1,Late,50,2021,3
02,F207839,2,4NE96,"BERNZOMATIC Swirl Hand Torch, MAPP/PRO, Instant On/Off",12/3/2021,12/6/2021,PORWV01018,EA,20,20,0,1385.6,1385.6,0,A2OHD.GENR.01,M23004,GRAINGER,F207839_2,Late,50,2021,3
02,F207839,3,31UT15,"RADNOR Twin Line Welding Hose, Hose Grade R, 1/4 in, 50 ft",12/3/2021,12/6/2021,PORWV01018,EA,10,10,0,892.5,892.5,0,A2OHD.GENR.01,M23004,GRAINGER,F207839_3,Late,50,2021,3
02,F207888,1,52YK79,LUMAPRO LED Hand Lamp,12/10/2021,12/9/2021,PORWV01052,EA,10,10,0,494,494,0,A2OHD.GENR.01,M23004,GRAINGER,F207888_1,On Time,50,2021,0
02,F207888,2,2CYY2,"Triple Flint Lighter, w/ 1 Flint Renewal",12/10/2021,12/9/2021,PORWV01052,EA,20,20,0,91.4,91.4,0,A2OHD.GENR.01,M23004,GRAINGER,F207888_2,On Time,50,2021,0
02,F207888,4,30E660,SPEEDAIRE Male Coupling 1/4 hose 3/8 Coupling size,12/10/2021,12/9/2021,PORWV01052,EA,50,50,0,120.5,120.5,0,A2OHD.GENR.01,M23004,GRAINGER,F207888_4,On Time,50,2021,0
02,F207888,5,30E666,SPEEDAIRE Female Coupling 1/4 hose 3/8 Coupling size,12/10/2021,12/9/2021,PORWV01052,EA,20,20,0,61.4,61.4,0,A2OHD.GENR.01,M23004,GRAINGER,F207888_5,On Time,50,2021,0
02,F207888,6,30E681,"QUICK CNNECT HOSE COUPLING, STEEL, 3/8IN COUPLING",12/10/2021,12/9/2021,PORWV01052,EA,10,10,0,93.9,93.9,0,A2OHD.GENR.01,M23004,GRAINGER,F207888_6,On Time,50,2021,0
02,F207888,7,5EU42,"Flame Resistant Balaclava Nomex, Honeywell",12/10/2021,12/9/2021,PORWV01052,EA,50,50,0,2207.5,2207.5,0,A2OHD.GENR.01,M23004,GRAINGER,F207888_7,On Time,50,2021,0
02,F207888,8,55ZY62,"Folding Utility Knife, Bi-Metal, 6 in Overall Length",12/10/2021,12/9/2021,PORWV01052,EA,10,10,0,129.7,129.7,0,A2OHD.GENR.01,M23004,GRAINGER,F207888_8,On Time,50,2021,0
02,F207888,9,24KN29,"Scaler Needle Set, 1/8 in, 7 in, PK 12",12/10/2021,12/9/2021,PORWV01052,EA,5,5,0,229.5,229.5,0,A2OHD.GENR.01,M23004,GRAINGER,F207888_9,On Time,50,2021,0
02,F207879,1,10RC-10,"TERMINAL,LUG",12/20/2021,12/8/2021,POR-200124,EA,50,50,0,39.66,39.66,0,20755.0000,M23004,GRAINGER,F207879_1,On Time,50,2021,0
02,F207771,2,30N286,PARKER Male Coupling 1/2 hose 3/8 Coupling size,11/24/2021,11/23/2021,PORWV00974,EA,30,30,0,198.9,198.9,0,A2OHD.GENR.01,M23004,GRAINGER,F207771_2,On Time,48,2021,0
02,F207771,3,30E666,SPEEDAIRE Female Coupling 1/4 hose 3/8 Coupling size,11/24/2021,11/23/2021,PORWV00974,EA,30,30,0,92.1,92.1,0,A2OHD.GENR.01,M23004,GRAINGER,F207771_3,On Time,48,2021,0
02,F207474,1,6ZKK6,"INSULATION, HULL BOARD, 24"" X 36""",11/30/2021,11/24/2021,POR-200039,EA,60,60,0,1676.4,1676.4,0,SDFNN.0002.04,M23004,GRAINGER,F207474_1,On Time,48,2021,0
02,F207029,1,5DA73,"RING, RETAINING",8/31/2021,9/1/2021,POR-013755,PK,2,2,0,25.86,25.86,0,19839.0001.03,M23004,GRAINGER,F207029_1,On Time,36,2021,1
02,F207029,2,5WE41,KEY,8/31/2021,9/1/2021,POR-013755,PK,1,1,0,4.86,4.86,0,19839.0001.03,M23004,GRAINGER,F207029_2,On Time,36,2021,1
02,F207057,1,4AVH8,"Filter, NIOSH Rating Nuisance Acid Gas, Nuisance Organic ",9/1/2021,9/2/2021,PORWV00626,PK,1,1,0,123.29,123.29,0,02OHD.GENR.A1,M23004,GRAINGER,F207057_1,On Time,36,2021,1
02,F207057,2,4JG27,"Filter, NIOSH Rating P100, Magenta",9/1/2021,9/2/2021,PORWV00626,PK,2,2,0,25.7,25.7,0,02OHD.GENR.A1,M23004,GRAINGER,F207057_2,On Time,36,2021,1
02,F207057,3,4RB55,"Ratchet Face Shield Assembly: Anti-Fog, Clear Visor, Polycar",9/1/2021,9/2/2021,PORWV00626,EA,20,20,0,483.6,483.6,0,02OHD.GENR.A1,M23004,GRAINGER,F207057_3,On Time,36,2021,1
02,F207057,4,4RB56,"Faceshield Visor, For Use With Uvex Bionic Faceshields",9/1/2021,9/2/2021,PORWV00626,EA,40,40,0,342.8,342.8,0,02OHD.GENR.A1,M23004,GRAINGER,F207057_4,On Time,36,2021,1
02,F207057,5,30RC32,"Sorbent Sock, Fluids Absorbed Oil Based Liquids, Size 3 in x",9/1/2021,9/2/2021,PORWV00626,PK,4,4,0,545.84,545.84,0,02OHD.GENR.A1,M23004,GRAINGER,F207057_5,On Time,36,2021,1
02,F207121,1,53ZC01,"Band Saw Blade, 1 in Blade Width, 11 ft 3 in Blade Length, 4",9/8/2021,9/8/2021,PORWV00649,EA,5,5,0,403.5,403.5,0,A2OHD.GENR.01,M23004,GRAINGER,F207121_1,On Time,37,2021,0
02,F207080,1,30D580, 480 VOLT CAPACITOR,9/2/2021,9/3/2021,PORWV00632,PK,5,5,0,96.75,96.75,0,A2OHD.GENR.07.00,M23004,GRAINGER,F207080_1,On Time,36,2021,1
02,F207080,2,12J918,"GE CURRENT,MAGNETIC,HD BALLAST KIT",9/2/2021,9/3/2021,PORWV00632,EA,5,5,0,1289.1,1289.1,0,A2OHD.GENR.07.00,M23004,GRAINGER,F207080_2,On Time,36,2021,1
02,F207098,1,3D126,HUBBELL 50 AMP MALE TWIST LOCK,9/2/2021,9/3/2021,PORWV00633,EA,15,15,0,2306.4,2306.4,0,A2OHD.GENR.07.04,M23004,GRAINGER,F207098_1,On Time,36,2021,1
02,F207081,1,55AG07,"Underbody Truck Box, Steel, Black, Single/Drop Door, 4.5 cu ",9/3/2021,9/3/2021,PORWV00635,EA,1,1,0,267.29,267.29,0,A2OHD.GENR.01,M23004,GRAINGER,F207081_1,On Time,36,2021,0
02,F207078,1,33E884,GENERAL DUTY AIR NEEDLE SCALER ,9/3/2021,9/3/2021,PORWV00634,EA,20,20,0,3769.6,3769.6,0,A2OHD.GENR.01,M23004,GRAINGER,F207078_1,On Time,36,2021,0
02,F206927,1,21ER35,Back Support Small,9/7/2021,8/23/2021,PORWV00582,EA,5,5,0,71.15,71.15,0,A2OHD.GENR.01,M23004,GRAINGER,F206927_1,On Time,35,2021,0
02,F206915,3,467C20,"Safety Sign, Sign Format Traditional OSHA",8/24/2021,8/23/2021,PORWV00594,EA,10,10,0,124.5,124.5,0,02OHD.GENR.A1,M23004,GRAINGER,F206915_3,On Time,35,2021,0
02,F206927,2,21ER36,Back Support Medium,8/16/2021,8/17/2021,PORWV00574,EA,15,15,0,214.95,214.95,0,A2OHD.GENR.01,M23004,GRAINGER,F206927_2,On Time,34,2021,1
02,F206927,3,21ER37,Back Support Large,8/16/2021,8/17/2021,PORWV00574,EA,15,15,0,213.15,213.15,0,A2OHD.GENR.01,M23004,GRAINGER,F206927_3,On Time,34,2021,1
02,F206927,4,21ER38,Back Support XL,8/16/2021,8/17/2021,PORWV00574,EA,10,10,0,144.4,144.4,0,A2OHD.GENR.01,M23004,GRAINGER,F206927_4,On Time,34,2021,1
02,F206927,1,21ER35,Back Support Small,9/7/2021,8/16/2021,PORWV00565,EA,5,5,0,71.15,71.15,0,A2OHD.GENR.01,M23004,GRAINGER,F206927_1,On Time,34,2021,0
02,F206915,1,484K58,"Personal Protection Sign, Sign Format ANSI/OSHA Format",8/13/2021,8/13/2021,PORWV00559,EA,10,10,0,115.5,115.5,0,02OHD.GENR.A1,M23004,GRAINGER,F206915_1,On Time,33,2021,0
02,F206915,2,44VD37," Safety Sign, Sign Format Traditional OSHA, Safety First ",10/4/2021,8/13/2021,PORWV00559,EA,2,2,0,14.38,14.38,0,02OHD.GENR.A1,M23004,GRAINGER,F206915_2,On Time,33,2021,0
02,F207287,1,29WT69,"Half Mask Respirator, Rugged Comfort 6500 Series, M, ",9/27/2021,9/29/2021,PORWV00732,EA,15,15,0,333.15,333.15,0,02OHD.GENR.A1,M23004,GRAINGER,F207287_1,Late,40,2021,2
02,F207367,1,2RRE5,FOAM SEAL,10/6/2021,10/5/2021,PORWV00764,ROL,1,1,0,5.04,5.04,0,A2OHD.GENR.07.00,M23004,GRAINGER,F207367_1,On Time,41,2021,0
02,F207316,1,5EU42,"Flame Resistant Balaclava Nomex, Honeywell",10/11/2021,10/4/2021,PORWV00746,EA,20,20,0,814,814,0,A2OHD.GENR.01,M23004,GRAINGER,F207316_1,On Time,41,2021,0
02,F207323,1,30E660,SPEEDAIRE Male Coupling 1/4 hose 3/8 Coupling size,10/8/2021,10/4/2021,PORWV00747,EA,50,50,0,106.5,106.5,0,A2OHD.GENR.01,M23004,GRAINGER,F207323_1,On Time,41,2021,0
02,F207323,2,30E666,SPEEDAIRE Female Coupling 1/4 hose 3/8 Coupling size,10/8/2021,10/4/2021,PORWV00747,EA,50,50,0,136,136,0,A2OHD.GENR.01,M23004,GRAINGER,F207323_2,On Time,41,2021,0
02,F207292,1,4AG52,HOODED DISPOSABLE COVERALLS ,9/28/2021,9/27/2021,PORWV00720,PK,2,2,0,534.94,534.94,0,A2OHD.GENR.07.00,M23004,GRAINGER,F207292_1,On Time,40,2021,0
02,F207292,2,46W162,PAINT SPRAY SOCK,9/28/2021,9/27/2021,PORWV00720,PK,2,2,0,33.04,33.04,0,A2OHD.GENR.07.00,M23004,GRAINGER,F207292_2,On Time,40,2021,0
02,F207269,1,30E660,SPEEDAIRE Male Coupling 1/4 hose 3/8 Coupling size,9/27/2021,9/28/2021,PORWV00731,EA,60,60,0,127.8,127.8,0,A2OHD.GENR.01,M23004,GRAINGER,F207269_1,On Time,40,2021,1
02,F207259,1,3D125,50 AMP 3 PHASE 4 WIRE 250 VDC-600 VAC CONNECTOR,9/24/2021,9/23/2021,PORWV00710,EA,15,15,0,3253.35,3253.35,0,A2OHD.GENR.07.00,M23004,GRAINGER,F207259_1,On Time,39,2021,0
02,F207247,1,22PN88,"Respirator Wipes, Alcohol, Size 8 in x 5 in, Includes (100) ",9/21/2021,9/22/2021,PORWV00707,PK,5,5,0,130.35,130.35,0,02OHD.GENR.A1,M23004,GRAINGER,F207247_1,On Time,39,2021,1
02,F207247,2,44X059,"Pre-Moistened Towelette Station: 100 Wipe Count, Individuall",9/21/2021,9/22/2021,PORWV00707,PK,5,5,0,49.7,49.7,0,02OHD.GENR.A1,M23004,GRAINGER,F207247_2,On Time,39,2021,1
02,F207247,3,4VCL9,"Safety Glasses: Uncoated, Frameless, Clear, Clear, Clear, M ",9/21/2021,9/21/2021,PORWV00702,BX,5,5,0,76.75,76.75,0,02OHD.GENR.A1,M23004,GRAINGER,F207247_3,On Time,39,2021,0
02,F207247,4,6XKG2,"RADIANS Bifocal Safety Reading Glasses: Anti-Scratch, Wrapar",9/21/2021,9/21/2021,PORWV00702,EA,12,12,0,58.2,58.2,0,02OHD.GENR.A1,M23004,GRAINGER,F207247_4,On Time,39,2021,0
02,F207242,1,1FD55,EXTENSION CORD 50 FT,9/20/2021,9/20/2021,PORWV00698,EA,24,24,0,929.28,929.28,0,A2OHD.GENR.01,M23004,GRAINGER,F207242_1,On Time,39,2021,0
02,F207242,2,3JT71,"BLACK AIR HOSE ID 3/8IN, OD 5/8IN, LENGTH 50 FT ",9/20/2021,9/20/2021,PORWV00698,EA,15,15,0,742.35,742.35,0,A2OHD.GENR.01,M23004,GRAINGER,F207242_2,On Time,39,2021,0
02,F207242,3,30N284,"QUICK CONNECT HOSE COUPLING, STEEL, MALE, NPT, SIZE 1/4IN",9/20/2021,9/20/2021,PORWV00698,EA,50,0,50,159.5,0,159.5,A2OHD.GENR.01,M23004,GRAINGER,F207242_3,On Time,39,2021,0
02,F207242,4,30E681,"QUICK CNNECT HOSE COUPLING, STEEL, 3/8IN COUPLING",9/20/2021,9/20/2021,PORWV00698,EA,24,24,0,225.36,225.36,0,A2OHD.GENR.01,M23004,GRAINGER,F207242_4,On Time,39,2021,0
02,F207242,5,30E681,"QUICK CNNECT HOSE COUPLING, STEEL, 3/8IN COUPLING",9/20/2021,9/20/2021,PORWV00698,EA,50,50,0,469.5,469.5,0,A2OHD.GENR.01,M23004,GRAINGER,F207242_5,On Time,39,2021,0
07,FBW2015478,2,92186A937,"1"" BOLT 9""",6/10/2021,6/8/2021,POR-002804,EA,6,6,0,222.12,222.12,0,D1905.2038.11,37900,MCMASTER-CARR,FBW2015478_2,On Time,24,2021,0
07,FBW2015113,1,5523A13,"T-STYLE WRENCH HANDLE, 1/2"" DRIVE, 13"" LONG",5/5/2021,5/5/2021,POR-002733,EA,2,2,0,60.36,60.36,0,D1905.0016.10,37900,MCMASTER-CARR,FBW2015113_1,On Time,19,2021,0
07,FBW2015113,2,5523A29,"1/2"" SQUARE DRIVE SOCKET EXTENSION, 10"" LONG, CHROME",5/5/2021,5/5/2021,POR-002733,EA,2,2,0,37.16,37.16,0,D1905.0016.10,37900,MCMASTER-CARR,FBW2015113_2,On Time,19,2021,0
07,FBW2015113,3,5545A27,"6-POINT STANDARD SOCKET, 1/2"" SQUARE DRIVE, 1-1/8"" SIZE",5/5/2021,5/5/2021,POR-002733,EA,4,4,0,48.96,48.96,0,D1905.0016.10,37900,MCMASTER-CARR,FBW2015113_3,On Time,19,2021,0
07,FBW2015113,4,8560K215,"CLEAR  CAST ACRYLIC SHEET, 24""X 36""X 3/16""",5/7/2021,5/6/2021,POR-002735,EA,1,1,0,47.09,47.09,0,D1905.0016.10,37900,MCMASTER-CARR,FBW2015113_4,On Time,19,2021,0
07,FBW2015087,1,94805A125,"1/2-13 316 STAINLESS STEEL LOCK NUT, 10 PK",5/3/2021,5/3/2021,POR0014240,PK,4,4,0,16.72,16.72,0,C0111.7482.04,37900,MCMASTER-CARR,FBW2015087_1,On Time,19,2021,0
07,FBW2015088,1,6433T92,"CLEANER, MINI TANK AIR POWERED WET/DRY VACUUM",5/4/2021,5/4/2021,POR0014249,EA,1,1,0,908.23,908.23,0,07OHD.GENR.03.01,37900,MCMASTER-CARR,FBW2015088_1,On Time,19,2021,0
07,FBW2015143,1,90333A007,"WASHER, #6 COUNTERSUNK WASHER, 100 PACK",5/17/2021,5/10/2021,POR0014284,PK,1,1,0,4.09,4.09,0,D1912.2043.27,37900,MCMASTER-CARR,FBW2015143_1,On Time,20,2021,0
07,FBW2015143,2,93945A005,"SCREW, #6 X 1'' SQUARE DRIVE FLAT HEAD SCREW, 100 PACK",5/17/2021,5/10/2021,POR0014284,PK,1,1,0,6.33,6.33,0,D1912.2043.27,37900,MCMASTER-CARR,FBW2015143_2,On Time,20,2021,0
07,FBW2015143,3,90333A009,"WASHER, #8 COUNTERSUNK, 100 PACK",5/17/2021,5/10/2021,POR0014284,PK,1,1,0,4.68,4.68,0,D1912.2043.27,37900,MCMASTER-CARR,FBW2015143_3,On Time,20,2021,0
07,FBW2015143,4,93945A017,"SCREW, #8 X 1"" SQUARE -DRIVE FLAT HEAD SCREW, 100 PACK",5/17/2021,5/10/2021,POR0014284,PK,1,1,0,7.42,7.42,0,D1912.2043.27,37900,MCMASTER-CARR,FBW2015143_4,On Time,20,2021,0
07,FBW2015156,1,1463K11,kroil,5/14/2021,5/12/2021,POR0014309,EA,10,10,0,167.2,167.2,0,07OHD.GENR.03.01,37900,MCMASTER-CARR,FBW2015156_1,On Time,20,2021,0
07,FBW2015156,2,1463K13,"PENTRATING, KROIL 16 OZ CAN",5/14/2021,5/12/2021,POR0014309,EA,6,6,0,188.64,188.64,0,07OHD.GENR.03.01,37900,MCMASTER-CARR,FBW2015156_2,On Time,20,2021,0
07,FBW2015136,2,7468A63,"ADHESIVE, CONTACT, BEIGE, #25, 16 OZ CAN",5/15/2021,5/7/2021,POR0014278,EA,1,1,0,28.24,28.24,0,D1912.2043.24,37900,MCMASTER-CARR,FBW2015136_2,On Time,19,2021,0
07,FBW2015138,1,9230T521,"CLOTH, PARTICLE FILTERING WIRE, 16X16 MESH, 1'X1', 304 CRES",5/15/2021,5/7/2021,POR0014279,EA,1,1,0,2.87,2.87,0,D1912.2043.18,37900,MCMASTER-CARR,FBW2015138_1,On Time,19,2021,0
07,FBW2015142,1,2712A7,"22"" HEAVY DUTY SELF CLOSING, FULL-EXTENSION DRAWER SLIDE",5/10/2021,5/10/2021,POR-002742,PR,2,2,0,43.92,43.92,0,D0004.1057.10,37900,MCMASTER-CARR,FBW2015142_1,On Time,20,2021,0
07,FBW2015200,1,8505K747,"CAST ACRYLIC SHEET, 12"" X 12"" X 3/16"", BLACK",5/13/2021,5/14/2021,POR0014324,EA,6,6,0,53.7,53.7,0,D0004.1057.06,37900,MCMASTER-CARR,FBW2015200_1,On Time,20,2021,1
07,FBW2015213,1,9017K184,"6 FOOT STICK -2"" X 2"" X 3/16 ANGLE IRON  MATERIAL STEEL",5/17/2021,5/17/2021,POR0014337,EA,5,5,0,115.3,115.3,0,D4924.0001.13,37900,MCMASTER-CARR,FBW2015213_1,On Time,21,2021,0
